label,text,predictions
1,No matter what the results of the election are we definitely know this TRUMP won't stop Worshipping Big Black Cock   TrumpNUMBER BidenHarrisNUMBER ElectionDay ElectionsNUMBER BBC snowbunny hotwife QOS bigblackcock bbcslut cuckold blackisbetter blackcockaddict  BNWO <url>,0
0,<user> You're a kitchen table that wants Badakathcare  <url>,0
1,I think many Dems came down with COVID that would explain the idiots posting anti trump stuff,0
0,<user> No audit every vote ya cheater,0
0,<user> <user> Blame DeBlasio in March he told NYers to go out to the movies and to restaurants NYC Mayor Bill de Blasio — who ripped President Trump's   <url> D-NUMBER response — urged city residents to go 'out on the town despite coronavirus' just weeks ago New York City,0
0,<user> <user> <user> Maybe she changed her mind like Kamala did Kamala said Biden was a racist and said she believed his accuser Well until she was asked to be on the ticket with himthen he wasn't a racist anymore and his accuser must be lying,0
0,What corrupt Media outlets <user> <user> <user> <user> amp; <user> WON'T SHOW YOU,0
0,Imagine being AGAINST a man being killed in the streets over NUMBER  Who has the time to be that ignorant  BlackLivesMatter,0
1,COPS CLAIM A MONOPOLY ON SELF DEFENSE Cops perform CPR on a looter rioter shot by shop owner while robbing his store then arrest the shop owner charging him with murder WTF Cops did bother with CPR on George Floyd  <url>,0
0,<user> <user> <user> Or ya know there's a PANDEMIC and Blue voters aren't idiots,0
0,'I miss mommy': Families shattered by COVID forge new paths <url> via <user> Extremely sad article tugs at the heart :crying_face::crying_face:,0
1,I’m just gonna say I’m gonna be so pissed if I got fucking coronavirus like are you kidding me this better be a fucking cold,0
0,<user> <user> we are laughing at you,0
1,Can you not be a flaccid prick for one second in your life Dang <url>,0
0,I lost my friend today no she's not dead just racist blacklivesmatter RacialJustice racialequality,0
0,They are not white supremacists my Lord Why do I little ole me have to explain this to my state government  It's Antifa BIG difference  'There are anarchists': Minnesota officials say 'outside agitators' are hijacking peaceful protests <url> via <user>,0
0,nasty stuff,0
1,Mek dat woman go siddung some Weh she nah worth nth ,0
0,The federal government this week signaled its willingness to take over any part of the food industry that isn’t functioning properly to keep production flowing FDA CovidNUMBER <url>,0
0,NRL going ahead with strict rules in place Not the same as allowing a mass protest to go ahead in major cities Stop being so bloody stupid and stop jumping on every band wagon <user> if blacklivesmatter or any other life matters then don’t risk people’s lives during COVID,0
0,And on the NUMBERth day <user> said let their be blacklivesmatter on NUMBERTH Street <url>,0
0,<user> Yes had enough Great job last night He lies deflects interrupts and has no plan and supports white supremacy :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth: BidenHarrisNUMBER :United_States::blue_heart::blue_heart:,0
0,Heartless another George Floyd murder video <url>,0
0,<user> I love Trump and I am a surburban woman and I wear a mask Stereotyping is what I see,0
0,Any  excuse to burn our flagthey hate America,0
1,<user> Your supporters are burning down cities and executing people in the streets Sit the fck down,0
0,<user> Now we know anonymous is a fraud :face_with_tears_of_joy::face_with_tears_of_joy:,0
0,WE MATTER BlackLivesMatter <url>,0
0,Fire pestilence and a country at war with itself: the Trump presidency is over   Robert Reich   Opinion   The Guardian AWOMEN  <url>,0
1,<user> Joe this just proves you are a pussy,0
0,Floyd George had Fentanyl Chrystal Meth and Heroin and more in his blood as well as a Coronavirus infection He had trouble breathing before he met the cops,0
0,Death threatsover covering your face to save livesgood god OC,0
0,i still dont understand how everyone dropped the BLM movement so suddenly like it was some kind of trend to hop on am i wrong in saying that BlackLivesMatter blacklivesmatterbelgium BLACK_LIVES_MATTER,0
0,<user> <user> <user> <user> <user> <user> The democrats have HATED President Trump since the night he was elected NUMBERNUMBER Vanity Fair: Democrats are paving the way to Impeach Donald Trump NUMBERNUMBERNUMBER Al Green amp; Brad Sherman drafted articles of impeachment NUMBERNUMBER Sherman NUMBERNUMBER Cohen introduced articles of impeachment etc,0
0,Minneapolis  New York City  Los Angeles  Washington DC  Buffalo  Turns out the real thugs are the police,0
0,We’ve been exposed to more violence in the last week than what I ever wanted to see in my lifetime Please friends take care of yourself BlackLivesMatter,0
0,<user> Ignore Tucker COVID COVID COVID,0
0,Yes Hi If I had known what an absolute wanker the governor of FL was I MIGHT have considered moving somewhere else :skull_and_crossbones::upside-down_face:,0
0,<user> We can allow Trump to do whatever he wants He will lose miserably and we hope that he will face your justice If you don’t bring trump to justice there will be no place for any politician anymore Good luck and hope to see you and Joe shine and Make America Fair Again,0
0,Anonymous replies to Donald Trump on Twitter pinching about Jeffrey Epstein killing   <url> Epstein,0
1,<user> <user> <user> Holy shit Did Anonymous Antifa do this,0
0,<user> A bit about Daddy It’s disgusting It’s horrifying It will revolt you It was hidden by NUMBER for a reason Anonymous is shining a flood light on past Epsteintrump court records WhiteHouseDown ImpeachTrumpAgain <url>,0
0,NUMBER GREAT WRITER PREDICTED THE NUMBER REPUBLICAN'S TRIFECTA WIN AND FEEL THE ODDS ARE BETTER THAN NUMBER PERCENT OF ANOTHER COMPLETE SWEEP WRITER FEELS THERE ARE ONLY TWO CHOICES VOTE SELF-ACCOUNTABILITY OR INSANE LIBERALISM FANTASY YOU BE THE JUDGE gt; <url> <url>,0
0,<user> <user> Are you someone who hates Trump and Biden or something Or are you a typical Trump supporter who can't see the incredible level of irony in that statement,0
1,<user> <user> COMMUNIST left-wing democratic  Biden family are criminals <url>,0
0,Grim Prediction: Covid-NUMBER Could Be Around ‘Forever’ Says Leading UK Scientist : <url> via  <user>,0
0,<user> <user> <user> Personally what's your reasoning for Arizona,0
0,<user> We agree that you should not debate unless Lindsey get’s a Covid test and shows you the result LindseyMustGo VoteLindseyGrahamOUT SC Vote for  <user>,0
0,"Look at this imbecile calling BLM protestors ""terrorist these are people fighting for basic human rights activism does not equate to terrorism help Philippines by signing the petition below  JunkTerrorBillNOW",0
0,What's unfortunate today is if you oppose the organization BlackLivesMatter which is close to being a terrorist organization people think you're not for racial equalitywhich except for some fringe elements isn't the case,0
0,<user> <user> It is Critical Time to TAKE Down CCP:raised_fist: Without Taking Down CCP CCPVirus Can't Be Resolved:double_exclamation_mark: :double_exclamation_mark:Action:double_exclamation_mark:Action:double_exclamation_mark:Action Wake Up the WORLD :double_exclamation_mark: TAKE Down CCP:double_exclamation_mark: NoTime Is Left for Human Being:double_exclamation_mark:Bannon: Trump should get daily briefings from top coronavirus staff <url>,0
1,Woke white guy trying to look coolfails miserablylooks like a dipshit,0
1,when <user> nd <user> clown asses started talking bout each other kids :skull::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0
0,Sending a letter with one hand funding the Peterborough police to the tune of NUMBERNUMBER million with the other LiberalHypocrisy Shameful NotMyMinister <url>,0
0,<user> <user> Klassy Karen Resorting to insults,0
0,<user> I'm supporting for you in NUMBER <url> aff link,0
1,<user> <user> What in the actual fuck,0
0,<user> <user> <user> <user> <user> <user> You're one of a very few that still believes the serial liar in the WH But you do you,0
1,Got this racist kunt telling me to suck hot dogs cos  I’m gay and anti racist BlackLivesMatter bunkerbitch,0
0,I’m sorry but I think this is ridiculous  Trying to blame the covid virus on a republican is a wee bit crazy  I’ve caught the flu and cold dozens of times amp; NEVER thought of blaming someone of a specific political party  We catch stuff; it happens <url>,0
0,Welp arrest the murdering cops for George Floyd's murder <url>,0
0,"This is so sad Alexa play ""only the young"" by Taylor Swift  ElectionsNUMBER",0
1,<user> I reckon that German shepherd couldn’t shit on the White House lawn any worse then trump does,0
1,<user> You've run the biggest voter fraud in history Shut up Joe,0
0,In light of the recent death of Georgefloyd the world is rising up I wrote this song to uplift the black men in our community who have been subjected to racism amp; police brutality freedownload available please share  Black Man: <url>,0
1,Stfu  bitch,0
0,This is America's left Anti facist and BlackLivesMatter type groups They call Trump a fascist  In the name of protest they: - Arson loot and kill - Beat up a men to death - Write free Palestine on walls  If you think it's only about GeorgeFloyd you may be wrong <url>,0
0,The GOP knew that Trump knew early on about how deadly Covid-NUMBER was They knew They didn’t say one word not one They killed their own people Their own supporters They killed them Alone they died a horrible death suffocating turning blue never coming back They knew,0
0,Adam silver literally consulting a D and D manual to see if he can save the season with a TITANIUM RING OF DISEASE RESIST +NUMBERNUMBER lmfao,0
1,<user> <user> <user> What a pathetic existence you have then Biden wins Trump supporters cry you're still a loser and we still go to work and make bank No worries we won't stop paying taxes to support you,0
1,<user> <user> <user> Biden’s Clean Energy Revolution and others’ Green New Deal aren’t the same thing  However they’re listed in the same paragraph so that must mean they’re the same thing  You trump people are stupid  All of you,0
